results/motog4/,https://www.google.com/,49,A,Android null - Chrome -- Android - MotoG4,225,4,40,40,225,4,1080,393,2.7480917,2,624,/body[2]/div[4]/header[2]/div[4]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/a[1],195,0,277,6,0,Roboto, RobotoDraft, Arial, sans-serif
results/motog4/,https://www.google.com/,48,DIV,Android null - Chrome -- Android - MotoG4,225,4,40,40,221,0,1080,393,2.7480917,3,784,/body[2]/div[4]/header[2]/div[4]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1],195,0,277,6,0,Roboto, RobotoDraft, Arial, sans-serif
results/motog4/,https://www.google.com/,47,DIV,Android null - Chrome -- Android - MotoG4,221,0,48,48,221,16,1080,393,2.7480917,4,809,/body[2]/div[4]/header[2]/div[4]/div[1]/div[1]/div[1]/div[1]/div[1],195,0,277,6,0,Roboto, RobotoDraft, Arial, sans-serif
results/motog4/,https://www.google.com/,46,DIV,Android null - Chrome -- Android - MotoG4,221,16,15,48,221,0,1080,393,2.7480917,5,897,/body[2]/div[4]/header[2]/div[4]/div[1]/div[1]/div[1]/div[1],195,0,277,6,0,Roboto, RobotoDraft, Arial, sans-serif
results/motog4/,https://www.google.com/,45,DIV,Android null - Chrome -- Android - MotoG4,221,0,48,167,221,0,1080,393,2.7480917,7,1109,/body[2]/div[4]/header[2]/div[4]/div[1]/div[1]/div[1],195,0,61,57,0,Roboto, RobotoDraft, Arial, sans-serif
results/motog4/,https://www.google.com/,44,DIV,Android null - Chrome -- Android - MotoG4,221,0,48,171,221,0,1080,393,2.7480917,9,1351,/body[2]/div[4]/header[2]/div[4]/div[1]/div[1],195,0,0,48,0,Roboto, RobotoDraft, Arial, sans-serif
results/motog4/,https://www.google.com/,43,DIV,Android null - Chrome -- Android - MotoG4,221,0,48,171,221,0,1080,393,2.7480917,10,1410,/body[2]/div[4]/header[2]/div[4]/div[1],195,0,0,48,0,Roboto, RobotoDraft, Arial, sans-serif
results/motog4/,https://www.google.com/,42,DIV,Android null - Chrome -- Android - MotoG4,221,0,48,171,0,0,1080,393,2.7480917,11,1461,/body[2]/div[4]/header[2]/div[4],195,0,0,48,0,Roboto, HelveticaNeue, Arial, sans-serif
results/motog4/,https://www.google.com/,41,DIV,Android null - Chrome -- Android - MotoG4,195,0,48,25,0,0,1080,393,2.7480917,0,0,/body[2]/div[4]/header[2]/div[3],56,0,221,0,0,Roboto, HelveticaNeue, Arial, sans-serif
results/motog4/,https://www.google.com/,40,A,Android null - Chrome -- Android - MotoG4,118,0,48,68,56,0,1080,393,2.7480917,0,7,/body[2]/div[4]/header[2]/div[2]/a[2],56,0,195,0,1,Roboto, HelveticaNeue, Arial, sans-serif
results/motog4/,https://www.google.com/,39,A,Android null - Chrome -- Android - MotoG4,56,0,48,54,56,0,1080,393,2.7480917,0,5,/body[2]/div[4]/header[2]/div[2]/a[1],0,0,118,0,1,Roboto, HelveticaNeue, Arial, sans-serif
results/motog4/,https://www.google.com/,38,DIV,Android null - Chrome -- Android - MotoG4,56,0,48,139,0,0,1080,393,2.7480917,2,175,/body[2]/div[4]/header[2]/div[2],0,0,195,0,0,Roboto, HelveticaNeue, Arial, sans-serif
results/motog4/,https://www.google.com/,10,svg,Android null - Chrome -- Android - MotoG4,16,12,24,24,0,0,1080,393,2.7480917,2,106,/body[2]/div[4]/header[2]/div[1]/div[1]/div[2]/svg[1],0,0,0,0,0,Roboto, HelveticaNeue, Arial, sans-serif
results/motog4/,https://www.google.com/,9,DIV,Android null - Chrome -- Android - MotoG4,0,0,52,56,0,0,1080,393,2.7480917,3,216,/body[2]/div[4]/header[2]/div[1]/div[1]/div[2],0,0,0,0,0,Roboto, HelveticaNeue, Arial, sans-serif
results/motog4/,https://www.google.com/,7,DIV,Android null - Chrome -- Android - MotoG4,0,0,52,56,0,0,1080,393,2.7480917,30,4947,/body[2]/div[4]/header[2]/div[1]/div[1],0,0,56,0,0,Roboto, HelveticaNeue, Arial, sans-serif
results/motog4/,https://www.google.com/,6,DIV,Android null - Chrome -- Android - MotoG4,0,0,48,56,0,0,1080,393,2.7480917,31,5028,/body[2]/div[4]/header[2]/div[1],0,0,56,0,0,Roboto, HelveticaNeue, Arial, sans-serif
results/motog4/,https://www.google.com/,5,HEADER,Android null - Chrome -- Android - MotoG4,0,0,48,393,0,0,1080,393,2.7480917,48,6747,/body[2]/div[4]/header[2],0,0,0,48,0,Roboto, HelveticaNeue, Arial, sans-serif
results/motog4/,https://www.google.com/,3,DIV,Android null - Chrome -- Android - MotoG4,0,0,658,393,0,0,1080,393,2.7480917,185,27788,/body[2]/div[4],0,0,-27,648,0,Roboto, HelveticaNeue, Arial, sans-serif
